MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price
2.9519,43.0,4.1897,0.9885,935.0,5.3736,34.26,-118.43,140900
3.6791,37.0,4.3892,0.9688,1909.0,5.4233,34.25,-118.42,148100
2.9205,35.0,4.7288,1.0948,1630.0,5.3268,34.25,-118.43,143100
2.1062,26.0,3.6942,1.0764,2582.0,5.3347,34.26,-118.42,136400
2.5313,38.0,3.9189,0.9234,1065.0,4.7973,34.26,-118.41,136100
3.4519,36.0,4.4633,1.0138,1086.0,4.9817,34.26,-118.42,143300
3.9,37.0,4.3528,1.0316,2279.0,5.545,34.26,-118.42,138600
2.9219,38.0,4.2059,0.9951,1250.0,6.1275,34.27,-118.41,137900
1.4867,35.0,3.9764,1.0339,3444.0,5.0722,34.27,-118.42,124000
4.2538,13.0,5.1336,1.0223,2560.0,3.0012,34.26,-118.4,154300
2.2019,13.0,4.3333,1.1505,1927.0,4.4606,34.25,-118.4,134200
1.95,19.0,3.2184,0.9655,483.0,5.5517,34.25,-118.41,137500
2.6429,33.0,4.4946,1.0435,981.0,5.3315,34.25,-118.41,143100
3.6016,36.0,4.2132,0.9522,1173.0,4.3125,34.25,-118.41,153800
3.2284,18.0,4.2191,1.049,3663.0,4.4835,34.25,-118.41,157100
2.525,17.0,3.7874,1.0129,2243.0,4.146,34.24,-118.42,163700
3.6292,36.0,4.5833,1.0609,1502.0,4.8141,34.25,-118.42,145200
4.233,34.0,4.9944,0.968,1948.0,3.6617,34.32,-118.43,157400
5.901,18.0,6.4665,1.0099,2882.0,3.1636,34.33,-118.43,235600
4.1724,14.0,5.2395,1.0807,3568.0,2.9983,34.32,-118.44,211600
3.9583,19.0,4.8423,1.0344,4205.0,3.0143,34.31,-118.42,163200
3.6548,29.0,4.6435,0.9916,2919.0,4.0655,34.3,-118.42,180300
5.2987,18.0,6.1593,1.0356,3473.0,3.2549,34.32,-118.41,203400
5.1668,28.0,5.7013,1.0179,2205.0,3.9445,34.3,-118.41,187400
4.3409,30.0,5.1305,1.0237,1970.0,3.339,34.32,-118.42,156000
4.0301,14.0,4.5366,1.0284,3163.0,3.4568,34.31,-118.44,154300
2.7472,22.0,4.2654,1.1019,2661.0,3.567,34.31,-118.44,160100
3.4,38.0,4.8777,0.9602,1181.0,3.6116,34.3,-118.44,155500
4.0556,9.0,5.3839,1.1084,820.0,2.5387,34.31,-118.45,182500
4.26,23.0,5.1041,0.9399,1952.0,2.8622,34.32,-118.45,189400
4.1514,10.0,5.4706,1.053,2917.0,2.7623,34.32,-118.46,194100
4.4773,28.0,5.5709,1.0436,977.0,3.5527,34.31,-118.45,173100
4.0337,32.0,5.7852,1.136,2291.0,5.4678,34.3,-118.46,158500
4.2708,24.0,4.8829,1.005,1460.0,2.4415,34.31,-118.46,218200
4.8988,13.0,5.1132,0.9942,1468.0,2.8177,34.32,-118.47,325200
6.0891,9.0,5.9303,0.9826,1697.0,4.2214,34.33,-118.48,270100
3.0,31.0,4.584,1.0756,892.0,3.7479,34.31,-118.48,172400
3.6736,16.0,4.4004,0.9718,2314.0,4.0811,34.3,-118.47,192200
3.0526,24.0,4.5284,1.0988,3151.0,3.8901,34.29,-118.46,183300
4.2935,18.0,4.4565,1.0335,3401.0,3.5613,34.29,-118.47,190000
9.2873,26.0,7.7728,1.0516,1714.0,2.9501,34.29,-118.49,431800
6.8695,27.0,6.5674,1.0078,1071.0,2.7746,34.28,-118.49,319400
6.6458,31.0,5.966,0.9949,1957.0,3.3282,34.28,-118.49,285500
7.0598,25.0,6.966,0.9864,357.0,2.4286,34.31,-118.49,356300
8.1248,18.0,7.8513,1.022,3189.0,3.3393,34.32,-118.52,374000
7.5078,24.0,7.0229,0.992,2710.0,3.0971,34.3,-118.51,344000
6.3911,29.0,6.7179,1.0349,1890.0,2.9952,34.28,-118.51,301700
6.4171,29.0,6.8824,1.0374,525.0,2.8075,34.29,-118.51,319300
7.7464,28.0,7.2821,1.0256,868.0,2.7821,34.29,-118.52,474600
8.8467,17.0,7.608,1.0402,2144.0,3.5913,34.3,-118.52,450700
3.4812,35.0,4.5088,1.0143,3988.0,4.4018,34.3,-118.45,160200
6.7248,18.0,7.1741,1.0209,2477.0,3.2421,34.28,-118.54,377200
8.2159,22.0,7.5997,1.0687,1995.0,3.4278,34.3,-118.54,376200
7.0808,4.0,6.4233,1.0569,2907.0,2.6694,34.29,-118.57,341200
3.5714,38.0,4.4912,0.9765,1303.0,3.8324,34.28,-118.45,152000
5.5931,23.0,5.8763,1.0671,1242.0,4.3887,34.28,-118.46,217600
5.1408,33.0,5.3599,0.9135,881.0,3.0484,34.27,-118.47,222900
5.3107,35.0,6.2522,1.0792,1128.0,3.3079,34.28,-118.48,227100
5.5608,35.0,5.9488,1.0787,873.0,3.437,34.28,-118.48,226700
2.7353,17.0,5.3481,1.0444,523.0,1.937,34.27,-118.47,192400
5.741,35.0,6.4607,1.0393,741.0,4.1629,34.27,-118.47,220600
4.9323,34.0,5.545,1.0,702.0,3.1622,34.27,-118.48,223700
4.9955,33.0,6.0618,1.0275,1303.0,2.9817,34.27,-118.48,216800
3.705,33.0,5.1913,0.9957,839.0,3.6478,34.27,-118.45,185800
5.1296,35.0,5.9585,1.1321,1012.0,3.8189,34.27,-118.45,195900
4.8015,30.0,5.5493,0.993,1004.0,3.5352,34.27,-118.46,179700
2.6193,28.0,4.2386,1.0523,1182.0,2.6864,34.27,-118.46,172300
3.5347,36.0,4.1767,1.0338,1333.0,5.0113,34.27,-118.44,158100
3.3603,29.0,4.5849,1.1294,1616.0,4.3558,34.27,-118.44,142400
4.8359,35.0,5.473,0.9873,992.0,3.1492,34.26,-118.45,195600
4.3839,36.0,5.2836,0.9818,808.0,2.9382,34.25,-118.45,204600
4.175,35.0,5.4205,0.9934,894.0,2.9603,34.26,-118.45,209600
5.0947,33.0,5.7787,1.0511,738.0,3.1404,34.26,-118.46,210300
4.9485,36.0,5.3206,0.9695,761.0,2.9046,34.26,-118.46,217100
4.2143,33.0,5.4103,1.0639,1135.0,2.7887,34.25,-118.46,224200
3.6989,32.0,5.192,0.9883,1064.0,2.4918,34.25,-118.46,208600
3.8875,34.0,4.4674,0.9931,650.0,2.2337,34.26,-118.47,199200
5.5792,35.0,5.4697,0.9914,1123.0,3.2363,34.26,-118.47,218400
5.749,36.0,5.8224,0.9737,938.0,3.0855,34.26,-118.48,238000
4.6591,27.0,6.4964,1.1169,1164.0,2.778,34.26,-118.49,239900
4.1492,34.0,4.3192,0.995,1120.0,2.793,34.25,-118.47,195700
5.1619,36.0,5.2027,1.0533,1040.0,2.7733,34.25,-118.48,195300
4.9688,35.0,5.3806,1.0299,795.0,2.9664,34.25,-118.48,216900
5.1068,35.0,5.5341,0.9941,1074.0,3.1869,34.25,-118.48,223300
4.3333,33.0,5.768,1.058,960.0,2.6519,34.25,-118.49,232900
5.5714,34.0,6.2446,1.0435,2521.0,3.2279,34.27,-118.49,225900
4.58,33.0,6.0099,1.0394,1578.0,3.1124,34.27,-118.49,236200
4.869,35.0,5.3726,0.9375,1148.0,2.7596,34.27,-118.5,221600
5.4065,34.0,6.8321,1.0782,1694.0,3.2328,34.28,-118.51,243800
7.8193,33.0,6.8815,0.9443,801.0,2.7909,34.28,-118.52,379600
4.055,34.0,5.1314,1.0447,1966.0,2.664,34.27,-118.51,222500
4.1042,36.0,5.432,1.0239,1001.0,2.389,34.27,-118.51,252100
5.5649,36.0,6.4208,1.0782,1499.0,3.004,34.27,-118.52,271200
5.3847,32.0,6.1497,0.949,948.0,3.0191,34.27,-118.53,329200
5.6912,22.0,6.5713,1.0384,2372.0,2.9393,34.26,-118.54,311800
6.7415,28.0,7.6457,0.9934,931.0,3.0828,34.27,-118.54,348200
5.634,33.0,6.5768,1.041,896.0,3.058,34.27,-118.53,320500
8.203,21.0,7.5955,1.0132,1508.0,2.8507,34.26,-118.55,445400
8.1356,25.0,7.8704,1.0576,2183.0,3.4928,34.27,-118.55,352800
4.8316,33.0,5.6171,1.0119,1340.0,2.6587,34.26,-118.5,237300
3.7816,21.0,4.472,1.0808,4717.0,2.3835,34.26,-118.52,254200
5.5433,29.0,6.2267,0.8917,1109.0,2.7935,34.26,-118.51,332500
4.6625,11.0,5.2327,1.1093,3561.0,2.374,34.25,-118.52,290900
3.5497,25.0,4.8019,1.0716,4483.0,2.5661,34.26,-118.49,261300
5.0,28.0,5.4343,0.9544,2164.0,2.9008,34.25,-118.49,258000
7.167,20.0,7.7287,1.0731,3562.0,3.3795,34.26,-118.59,357100
6.0137,17.0,6.1293,1.0147,2337.0,2.6497,34.24,-118.61,375900
4.8333,9.0,5.2011,1.0098,1884.0,2.059,34.24,-118.63,277200
6.3249,15.0,6.8691,1.0455,4178.0,2.6426,34.26,-118.62,262100
5.6392,18.0,5.9516,1.0348,3010.0,2.911,34.26,-118.6,271500
5.5111,16.0,5.7167,1.0379,3903.0,2.6899,34.25,-118.61,276600
6.5146,18.0,6.7122,1.0976,670.0,3.2683,34.22,-118.63,277600
6.8643,25.0,6.2916,0.9339,1166.0,2.656,34.22,-118.64,333700
6.1288,18.0,8.1545,1.2909,263.0,2.3909,34.23,-118.66,350000
6.1419,26.0,7.0321,1.0792,1724.0,3.2528,34.23,-118.61,327300
7.3252,24.0,6.7385,0.9718,2474.0,3.1718,34.22,-118.61,333700
3.2564,19.0,4.041,1.0734,5005.0,2.2812,34.23,-118.6,230300
3.0347,17.0,4.5058,1.0424,4459.0,3.0478,34.23,-118.59,254500
5.6149,34.0,6.5527,1.0,2239.0,2.8779,34.25,-118.57,273100
3.2426,26.0,5.4898,1.0966,1529.0,2.5915,34.24,-118.58,236900
3.6231,15.0,4.3667,1.0728,4992.0,2.2436,34.25,-118.59,193300
8.7471,20.0,7.6831,1.0,1945.0,3.1938,34.25,-118.57,419900
5.521,23.0,6.7352,1.0607,2119.0,2.9228,34.25,-118.58,280800
5.5126,36.0,5.9647,0.9814,1710.0,3.1725,34.23,-118.56,248400
4.6944,36.0,5.2996,0.9515,1242.0,2.7357,34.23,-118.56,221800
4.9676,22.0,5.5983,1.1077,1746.0,2.9846,34.23,-118.57,221900
4.1023,29.0,5.3741,1.0633,2037.0,2.8019,34.23,-118.58,230200
3.4091,14.0,3.9069,1.0718,2676.0,2.3723,34.23,-118.59,168800
4.8929,35.0,5.6382,0.9235,1019.0,2.9971,34.23,-118.58,234900
4.875,35.0,5.7912,0.9971,950.0,2.7941,34.22,-118.58,230400
4.0077,17.0,4.4655,1.0869,3056.0,2.2687,34.22,-118.59,229000
8.6454,31.0,8.0624,1.0107,1986.0,3.0228,34.24,-118.51,483500
7.2772,36.0,7.8582,1.0591,1190.0,2.8132,34.23,-118.51,477200
3.0926,6.0,3.6735,1.0833,2295.0,2.6199,34.24,-118.52,418500
8.3841,35.0,6.7169,0.9589,735.0,3.3562,34.23,-118.52,472200
3.3892,20.0,4.1955,1.0186,2957.0,1.9596,34.25,-118.53,323100
3.0977,24.0,4.2761,1.0748,2360.0,2.1791,34.24,-118.54,264000
2.9076,24.0,4.2205,1.1165,3018.0,4.6863,34.24,-118.53,275300
4.375,35.0,5.9617,1.047,1690.0,2.9443,34.23,-118.54,232900
3.2404,27.0,4.036,1.0284,1065.0,2.017,34.23,-118.53,230400
6.2788,26.0,6.581,0.9426,1191.0,2.9701,34.25,-118.54,322200
4.3458,21.0,5.6604,1.065,2230.0,2.1949,34.24,-118.55,407500
2.8727,25.0,4.3653,1.0079,4579.0,4.5337,34.23,-118.55,245100
4.7926,27.0,5.3882,1.08,2252.0,2.6494,34.23,-118.51,454400
3.2289,21.0,4.4782,1.0679,2891.0,2.8041,34.22,-118.52,318100
3.0321,32.0,4.2922,1.0457,2675.0,2.8427,34.23,-118.53,240000
3.6187,34.0,4.4125,1.0322,1299.0,2.6137,34.22,-118.54,211600
4.125,29.0,5.2643,1.027,1318.0,3.958,34.23,-118.54,241400
5.2801,34.0,5.5105,1.0,1207.0,3.1763,34.25,-118.45,212300
3.8583,11.0,5.1867,1.1219,2783.0,2.6915,34.24,-118.46,170700
4.5417,21.0,5.9035,1.0461,1330.0,2.9167,34.25,-118.47,238900
2.3111,19.0,3.8728,1.0644,1855.0,2.9871,34.24,-118.47,255400
6.6537,32.0,6.3309,0.9952,1285.0,3.1039,34.24,-118.48,267600
5.0232,30.0,6.2686,1.0262,1335.0,2.9148,34.25,-118.49,253900
5.2939,35.0,6.0831,1.0022,1224.0,2.7506,34.24,-118.49,244200
6.0965,34.0,6.4202,1.0293,917.0,2.987,34.24,-118.49,262300
4.8164,32.0,7.0483,1.1752,969.0,2.9275,34.25,-118.5,241100
6.155,32.0,7.0087,1.1047,1040.0,3.0233,34.25,-118.5,257300
5.9401,34.0,6.227,0.974,1114.0,2.6336,34.24,-118.5,315300
4.5167,26.0,5.2594,0.9778,1590.0,2.7133,34.23,-118.5,319000
5.2668,32.0,6.3102,0.9856,2040.0,2.9437,34.23,-118.49,242300
5.0325,30.0,6.0972,1.0903,899.0,3.1215,34.22,-118.49,238200
2.5008,22.0,3.4054,1.1081,9135.0,3.7255,34.23,-118.47,160000
4.7583,35.0,6.6094,1.0438,919.0,3.0943,34.23,-118.48,258600
6.5268,30.0,6.0342,0.9007,761.0,2.6062,34.23,-118.48,273100
4.5484,29.0,5.16,1.0877,1752.0,2.6954,34.23,-118.48,239900
2.7121,20.0,3.3471,1.0886,5349.0,3.8845,34.23,-118.46,169400
3.0187,16.0,3.8836,1.0833,4718.0,2.8909,34.23,-118.46,154600
3.4514,38.0,3.8216,0.9917,1023.0,4.2448,34.25,-118.43,151900
4.7228,36.0,5.4174,1.0092,775.0,3.555,34.24,-118.42,183800
4.0208,36.0,5.027,1.0574,1221.0,4.125,34.24,-118.43,171400
4.5833,35.0,5.2692,0.9825,1025.0,3.5839,34.24,-118.42,177200
4.5909,35.0,5.5459,1.0541,753.0,4.0703,34.23,-118.41,179200
3.125,38.0,4.9,1.01,402.0,4.02,34.24,-118.41,175900
4.0792,34.0,5.1981,1.0,949.0,4.4764,34.26,-118.44,165100
3.9167,28.0,3.6758,0.9829,1377.0,4.6997,34.26,-118.44,153900
3.6384,32.0,4.5733,1.0395,2318.0,4.3571,34.25,-118.43,159300
5.5124,34.0,3.9157,0.7229,433.0,5.2169,34.26,-118.44,174300
3.7,35.0,4.51,0.9231,1481.0,4.2194,34.25,-118.44,176000
3.9833,21.0,4.3119,1.1368,1803.0,3.6278,34.25,-118.45,162500
3.5082,11.0,4.4421,1.0761,7096.0,3.4818,34.24,-118.45,136500
2.3584,15.0,3.6293,1.1176,4620.0,2.9222,34.23,-118.45,157600
3.0865,7.0,5.0989,1.2272,2343.0,3.6213,34.24,-118.45,205900
4.8958,33.0,4.75,0.9788,1038.0,4.3983,34.25,-118.44,173700
3.7143,35.0,5.2059,0.9596,995.0,3.6581,34.24,-118.43,178700
4.4688,35.0,5.1667,1.0174,1112.0,3.8611,34.24,-118.43,182500
4.095,36.0,5.4072,0.9805,1225.0,3.9902,34.24,-118.44,184000
3.725,35.0,5.8747,1.0902,1531.0,3.8371,34.24,-118.44,178200
5.6629,33.0,5.5561,1.0247,1567.0,3.5135,34.23,-118.42,186700
5.3767,29.0,5.829,1.0419,1234.0,3.9806,34.22,-118.42,233000
4.4432,35.0,5.3221,1.013,1286.0,3.3403,34.23,-118.43,181500
4.6827,36.0,5.6057,1.0772,896.0,3.6423,34.24,-118.43,183800
4.5375,34.0,5.3819,0.9688,1011.0,3.5104,34.23,-118.42,189000
3.4013,35.0,5.303,0.987,720.0,3.1169,34.23,-118.43,176500
3.9615,37.0,4.8792,1.0365,1061.0,2.9803,34.23,-118.43,173700
4.0057,37.0,5.4893,1.0343,987.0,4.2361,34.24,-118.43,172700
4.0368,36.0,4.9008,1.0963,1099.0,3.1133,34.23,-118.44,183100
3.66,34.0,4.6706,1.0588,1080.0,3.1765,34.22,-118.43,184600
3.8083,41.0,4.6188,0.9596,664.0,2.9776,34.22,-118.44,183800
3.325,39.0,4.8694,1.0955,913.0,2.9076,34.22,-118.44,178200
4.5278,43.0,5.1063,0.9706,1418.0,3.2081,34.23,-118.44,181800
2.6299,35.0,4.0424,1.0901,2222.0,3.9258,34.22,-118.46,170700
3.9625,39.0,4.8544,1.0777,998.0,3.2298,34.22,-118.46,168200
2.871,31.0,3.5527,1.038,2397.0,4.1399,34.22,-118.46,184400
2.0699,24.0,3.1376,1.0647,4625.0,4.216,34.22,-118.45,183000
2.5833,25.0,3.4672,1.0805,3781.0,2.9842,34.23,-118.45,183700
2.7714,8.0,3.754,1.1309,1803.0,2.5942,34.22,-118.45,185700
2.585,19.0,3.7226,1.0579,7307.0,2.747,34.23,-118.46,145400
3.4612,36.0,4.8024,1.0726,718.0,2.8952,34.22,-118.44,178800
4.8703,37.0,4.8542,0.9767,1011.0,2.9475,34.21,-118.44,185100
2.875,41.0,4.472,1.0093,1014.0,3.1491,34.21,-118.44,168600
2.825,41.0,4.1852,1.0556,1159.0,3.0661,34.22,-118.44,168600
4.2656,34.0,5.0549,0.9429,1447.0,3.1802,34.22,-118.43,233700
2.425,17.0,3.4791,1.1471,2636.0,2.5009,34.21,-118.43,175500
3.6618,36.0,4.4837,0.9641,774.0,2.5294,34.22,-118.43,187300
3.6442,43.0,5.3043,0.9652,729.0,3.1696,34.22,-118.4,186300
2.9803,30.0,4.8478,1.0751,1753.0,3.4644,34.21,-118.4,191500
4.0167,35.0,4.9664,1.0291,1594.0,3.574,34.21,-118.41,193200
4.8194,45.0,5.1979,0.9679,554.0,2.9626,34.21,-118.4,181300
3.6591,36.0,5.2077,1.0998,1556.0,3.169,34.22,-118.4,183800
4.0049,37.0,5.1241,0.9708,889.0,3.2445,34.23,-118.4,190000
4.8816,38.0,5.7824,1.0882,513.0,3.0176,34.25,-118.38,231500
4.1121,40.0,5.4364,1.0424,594.0,2.5169,34.24,-118.37,229200
3.6,32.0,4.6431,1.0193,1177.0,3.7846,34.23,-118.37,164600
3.5521,17.0,3.9888,1.0335,1671.0,3.7299,34.22,-118.37,151500
1.3594,38.0,4.3103,1.4483,63.0,2.1724,34.24,-118.38,158300
4.775,35.0,5.0736,1.0835,1850.0,3.6779,34.24,-118.4,179500
3.0083,18.0,4.283,1.0453,3001.0,3.7748,34.23,-118.39,181900
2.1518,43.0,3.7281,0.9344,1184.0,3.7,34.23,-118.39,161600
4.1181,36.0,4.8754,1.0356,1414.0,4.1958,34.23,-118.4,172700
5.35,35.0,5.4008,0.9885,1577.0,3.0095,34.21,-118.41,210500
5.592,35.0,6.7004,1.0936,897.0,3.3596,34.21,-118.41,239900
3.695,40.0,4.5935,0.9613,533.0,3.4387,34.22,-118.39,165200
5.0818,35.0,5.1884,0.9681,1277.0,3.7014,34.22,-118.39,186800
3.6845,32.0,4.3264,1.0208,1516.0,3.5093,34.21,-118.39,178500
2.6667,14.0,3.4956,1.0809,2729.0,3.3985,34.21,-118.39,172400
2.375,20.0,3.6981,1.0818,864.0,2.717,34.22,-118.38,177700
3.7708,35.0,4.8933,1.01,1295.0,4.3167,34.21,-118.38,170600
3.0833,33.0,4.2511,1.0386,1665.0,3.573,34.21,-118.38,179100
4.1857,34.0,5.2887,1.037,1938.0,3.412,34.22,-118.42,198600
5.1586,29.0,5.3574,1.0056,1636.0,3.0296,34.21,-118.42,237400
1.0,34.0,4.8788,1.4545,66.0,2.0,34.2,-118.42,187500
5.6687,34.0,5.5876,1.0146,1064.0,3.8832,34.23,-118.42,207300
3.1563,36.0,4.5941,1.0759,1181.0,3.8977,34.21,-118.37,176400
4.2875,36.0,4.2975,0.9401,1939.0,4.0062,34.21,-118.37,176600
3.7143,34.0,4.6942,1.1529,2164.0,4.4711,34.21,-118.37,175700
2.9028,11.0,4.0132,1.0962,1989.0,3.7528,34.22,-118.37,174100
2.2679,32.0,3.549,0.9804,348.0,3.4118,34.22,-118.38,150000
2.8333,15.0,3.709,1.1075,1994.0,2.9761,34.23,-118.36,183200
3.7663,37.0,4.3077,0.9915,1545.0,4.4017,34.22,-118.36,160300
3.025,41.0,4.0103,0.9614,1668.0,4.2879,34.22,-118.35,154300
1.8929,41.0,6.74,1.3,198.0,3.96,34.21,-118.36,152900
3.8,42.0,4.5253,0.9177,730.0,4.6203,34.21,-118.38,169500
3.0125,23.0,3.8745,1.0964,3911.0,3.662,34.2,-118.38,181700
2.0348,17.0,2.666,1.0565,3950.0,4.0596,34.2,-118.39,177200
3.7455,33.0,4.8085,1.1111,1990.0,4.7045,34.21,-118.37,159600
2.9861,34.0,3.6834,1.0201,2488.0,4.1675,34.2,-118.37,171800
2.3182,38.0,3.3654,0.9753,1798.0,4.4395,34.21,-118.38,171200
2.8917,33.0,4.6993,1.0098,1378.0,4.5033,34.2,-118.37,170400
4.1445,11.0,4.3991,1.0316,1512.0,2.2771,34.19,-118.36,176400
2.9583,34.0,3.8109,1.0959,995.0,2.5777,34.18,-118.36,188700
2.8784,36.0,3.7279,1.01,1934.0,3.2287,34.18,-118.36,194900
3.1629,33.0,3.658,1.024,1345.0,2.69,34.18,-118.37,198900
2.6696,19.0,4.0993,1.1645,2203.0,3.1248,34.19,-118.37,185100
3.0491,41.0,4.3384,1.0521,1439.0,3.1215,34.19,-118.39,192000
2.0968,23.0,2.8539,1.0807,2555.0,3.8889,34.19,-118.39,162500
2.2234,19.0,2.7524,1.0014,3483.0,4.7647,34.2,-118.39,181300
2.1,41.0,3.4976,1.0371,2751.0,3.2907,34.19,-118.37,171600
2.4375,37.0,3.5495,0.9752,1667.0,4.1262,34.19,-118.38,176300
2.4306,32.0,4.004,1.1492,1044.0,4.2097,34.2,-118.38,187500
3.6875,13.0,4.0492,1.0775,3351.0,2.7925,34.2,-118.4,211900
3.625,37.0,4.0609,1.0043,587.0,2.5522,34.19,-118.4,181300
2.8424,30.0,3.9278,1.0755,1987.0,3.2627,34.2,-118.4,226400
3.0395,35.0,3.7979,1.0436,1483.0,2.5836,34.19,-118.4,191300
4.1429,39.0,4.7328,0.9798,612.0,2.4777,34.19,-118.41,200000
3.5164,32.0,4.482,1.0721,2209.0,3.6213,34.2,-118.41,217200
1.9549,24.0,3.7521,1.0822,2850.0,3.3969,34.2,-118.42,221500
3.9792,42.0,5.2635,0.9797,450.0,3.0405,34.19,-118.41,193800
3.338,34.0,4.5759,0.9983,1997.0,3.4852,34.19,-118.42,222500
2.2377,27.0,3.3766,1.0232,3403.0,3.5897,34.2,-118.42,231700
2.2589,33.0,4.3265,1.0194,2318.0,2.991,34.19,-118.42,269700
2.6165,33.0,4.1794,1.056,2281.0,2.902,34.19,-118.42,230800
3.1551,27.0,4.6305,1.0837,2022.0,2.4901,34.18,-118.42,225600
3.6745,31.0,4.5322,1.0141,1626.0,2.5526,34.18,-118.42,335500
3.3594,30.0,3.973,1.0601,856.0,2.5706,34.18,-118.42,202200
3.9099,33.0,4.5511,1.1089,1546.0,2.5896,34.18,-118.43,267500
3.8906,31.0,4.7673,1.0059,1102.0,2.1736,34.18,-118.43,282200
5.7143,40.0,6.1024,0.9036,449.0,2.7048,34.18,-118.42,382400
3.6625,45.0,4.8509,0.9868,595.0,2.6096,34.19,-118.41,190700
4.7171,43.0,5.6966,1.1022,966.0,2.9907,34.18,-118.41,237900
3.0119,30.0,4.0484,1.0343,1052.0,2.121,34.18,-118.41,262200
2.8021,37.0,4.9825,1.0625,939.0,2.3475,34.19,-118.41,224600
4.1125,30.0,4.0388,0.9767,306.0,2.3721,34.19,-118.4,216700
3.6007,35.0,4.4321,0.9674,862.0,2.3424,34.19,-118.4,261800
3.5711,32.0,4.708,1.1365,1912.0,2.4172,34.18,-118.4,312700
3.4013,27.0,4.1194,1.0459,1891.0,2.1711,34.17,-118.4,286000
2.9982,25.0,4.3311,1.129,2454.0,2.8014,34.19,-118.39,204200
2.9327,42.0,4.7271,0.9396,985.0,2.3792,34.18,-118.39,240200
3.3516,26.0,4.3273,1.0582,1599.0,2.0686,34.17,-118.39,241500
3.3906,44.0,4.2589,0.8125,220.0,1.9643,34.18,-118.39,223800
2.4167,36.0,4.733,1.0,627.0,3.2827,34.19,-118.39,192900
2.3333,45.0,5.1579,1.0965,471.0,2.0658,34.16,-118.4,364700
3.8056,35.0,5.1679,1.084,501.0,1.9122,34.16,-118.4,384700
4.2989,34.0,4.7877,1.0526,1150.0,2.0871,34.16,-118.4,364700
6.3703,32.0,6.0,0.9902,1159.0,2.2725,34.16,-118.41,465800
4.692,35.0,5.0423,1.0647,879.0,2.1866,34.17,-118.41,330900
2.7379,42.0,4.3311,0.957,950.0,3.1457,34.19,-118.38,181500
3.0061,40.0,3.9525,1.0798,1396.0,2.654,34.18,-118.38,190800
2.1449,27.0,3.3757,1.0663,3847.0,2.6865,34.18,-118.38,165300
2.4792,24.0,3.4547,1.1341,2251.0,3.9216,34.18,-118.38,200000
2.8208,33.0,4.051,1.1582,739.0,1.8852,34.17,-118.38,238500
3.6563,40.0,4.4052,0.9662,835.0,2.1688,34.17,-118.39,222400
2.9728,36.0,4.2995,0.9973,1217.0,3.254,34.18,-118.37,190200
3.3958,42.0,4.5238,1.1905,643.0,2.5516,34.18,-118.37,178400
3.3125,44.0,5.0335,1.0,473.0,2.6425,34.18,-118.38,186400
1.9866,30.0,3.7868,1.0233,736.0,2.8527,34.19,-118.38,177400
2.9228,35.0,3.9531,1.0643,2106.0,2.8231,34.18,-118.37,177300
2.5603,32.0,3.5178,1.0495,3129.0,3.098,34.18,-118.38,174200
2.3056,31.0,3.3204,1.0599,1119.0,3.3503,34.18,-118.36,200000
2.5234,31.0,4.1609,1.0837,1584.0,3.3991,34.17,-118.36,199500
3.2596,42.0,4.0117,0.9742,1349.0,3.1593,34.17,-118.37,191800
3.9038,35.0,4.5358,1.0798,1631.0,2.6564,34.18,-118.41,276100
3.875,27.0,5.3285,1.0537,1382.0,2.2472,34.17,-118.41,366100
4.375,35.0,4.8645,0.9458,882.0,2.1724,34.18,-118.41,291700
3.4449,32.0,5.1562,1.1208,1573.0,2.533,34.17,-118.43,292900
5.451,35.0,6.0247,1.0454,1130.0,2.3299,34.17,-118.43,341800
5.9275,37.0,5.8294,0.9735,794.0,2.3353,34.17,-118.43,336900
4.0347,34.0,5.311,1.0562,1139.0,2.46,34.16,-118.43,353600
3.4208,41.0,4.1837,0.9755,850.0,1.7347,34.16,-118.43,343400
4.569,40.0,6.0642,0.984,452.0,2.4171,34.16,-118.43,333900
5.1496,27.0,5.2243,1.1252,1073.0,2.0056,34.15,-118.42,365000
6.1359,31.0,6.0405,0.9811,914.0,2.4703,34.17,-118.42,359700
3.9028,28.0,4.8533,1.0822,1963.0,2.0427,34.16,-118.42,367900
4.1875,14.0,4.4385,1.1538,372.0,2.8615,34.16,-118.41,275000
3.6641,25.0,5.0807,1.0385,1201.0,2.2037,34.16,-118.42,386100
2.2652,24.0,3.7653,1.0873,2421.0,2.0517,34.17,-118.4,269200
3.2052,28.0,4.0029,1.0732,1351.0,1.9383,34.17,-118.39,283600
3.1929,26.0,4.3119,1.0805,2806.0,1.882,34.17,-118.39,265200
5.1169,46.0,5.5901,0.9859,603.0,2.1307,34.16,-118.39,414300
5.1584,37.0,5.3798,1.1085,547.0,2.1202,34.16,-118.39,444700
2.7708,30.0,3.6194,1.1167,1359.0,2.4399,34.17,-118.38,192300
3.3177,46.0,4.4598,1.0137,1055.0,1.8034,34.16,-118.38,309400
3.7312,31.0,4.635,1.057,944.0,1.9916,34.16,-118.38,319400
2.3851,44.0,4.3466,1.0606,1543.0,2.9223,34.17,-118.36,194100
2.3784,15.0,3.8821,1.1797,2683.0,3.1307,34.17,-118.37,185400
2.4107,42.0,3.3149,0.9448,377.0,2.0829,34.17,-118.37,184400
